family,p,approxlik,topprior,loss,lossWGD,dup,dupWGD
53,0.9,-3.279349e+04,-2.139192e+01, 8,2,1,0
53,1,-3.279371e+04,-2.118387e+01, 6,0,1,0
55,0,-5.699125e+03,-7.383482e+00, 1,0,0,0
55,0.1,-5.699125e+03,-7.383296e+00, 1,0,0,0
55,0.2,-5.699125e+03,-7.383109e+00, 1,0,0,0
55,0.3,-5.699125e+03,-7.382923e+00, 1,0,0,0
55,0.4,-5.699125e+03,-7.382737e+00, 1,0,0,0
55,0.5,-5.699124e+03,-7.382551e+00, 1,0,0,0
55,0.6,-5.699124e+03,-7.382364e+00, 1,0,0,0
55,0.7,-5.699124e+03,-7.382178e+00, 1,0,0,0
55,0.8,-5.699124e+03,-7.381992e+00, 1,0,0,0
55,0.9,-5.699124e+03,-7.381806e+00, 1,0,0,0
55,1,-5.699123e+03,-7.381620e+00, 1,0,0,0
59,0,-1.183662e+04,-2.472240e+01, 7,0,2,1
59,0.1,-1.183688e+04,-2.482774e+01, 7,0,2,1
59,0.2,-1.183703e+04,-2.494550e+01, 7,0,2,1
59,0.3,-1.183716e+04,-2.507901e+01, 7,0,2,1
59,0.4,-1.183721e+04,-2.523314e+01, 7,0,2,1
59,0.5,-1.183739e+04,-2.541544e+01, 7,0,2,1
59,0.6,-1.184676e+04,-2.605763e+01, 7,0,2,1
59,0.7,-1.184690e+04,-2.628398e+01, 7,0,2,1
59,0.8,-1.184724e+04,-2.663165e+01, 7,0,2,1
59,0.9,-1.184788e+04,-2.727016e+01, 7,0,2,1
59,1,-1.184161e+04,-2.880334e+01, 7,0,2,0
60,0,-2.462047e+04,-2.891105e+01, 7,2,1,0
60,0.1,-2.461424e+04,-3.701486e+01, 10,2,2,0
60,0.2,-2.461292e+04,-3.574190e+01, 10,2,2,0
60,0.3,-2.461411e+04,-2.245586e+01, 7,2,1,0
60,0.4,-2.461185e+04,-3.441472e+01, 10,2,2,0
60,0.5,-2.461299e+04,-2.146610e+01, 7,2,1,0
60,0.6,-2.461263e+04,-2.110949e+01, 7,2,1,0
60,0.7,-2.461056e+04,-3.332127e+01, 10,2,2,0
60,0.8,-2.461200e+04,-2.054418e+01, 7,2,1,0
60,0.9,-2.461172e+04,-2.031196e+01, 7,2,1,0
60,1,-2.460999e+04,-3.261825e+01, 8,0,2,0
61,0,-1.397706e+04,-3.325193e+01, 8,1,2,0
61,0.1,-1.397495e+04,-3.104667e+01, 8,1,2,0
61,0.2,-1.397410e+04,-3.041019e+01, 8,1,2,0
61,0.3,-1.397042e+04,-1.755619e+01, 5,1,1,0
61,0.4,-1.397344e+04,-2.974659e+01, 8,1,2,0
61,0.5,-1.396989e+04,-1.706131e+01, 5,1,1,0
61,0.6,-1.397307e+04,-2.935115e+01, 8,1,2,0
61,0.7,-1.397289e+04,-2.919987e+01, 8,1,2,0
61,0.8,-1.396943e+04,-1.660034e+01, 5,1,1,0
61,0.9,-1.396935e+04,-1.648424e+01, 5,1,1,0
61,1,-1.397287e+04,-2.884836e+01, 7,0,2,0
63,0,-2.161327e+04,-3.157060e+01, 8,2,1,0
63,0.1,-2.160886e+04,-2.716007e+01, 8,2,1,0
63,0.2,-2.160765e+04,-2.588711e+01, 8,2,1,0
63,0.3,-2.160688e+04,-2.511541e+01, 8,2,1,0
63,0.4,-2.160632e+04,-2.455993e+01, 8,2,1,0
63,0.5,-2.160580e+04,-2.412565e+01, 8,2,1,0
63,0.6,-2.160566e+04,-2.376904e+01, 8,2,1,0
63,0.7,-2.160533e+04,-2.346648e+01, 8,2,1,0
63,0.8,-2.160500e+04,-2.320373e+01, 8,2,1,0
63,0.9,-2.160479e+04,-2.297151e+01, 8,2,1,0
63,1,-2.160505e+04,-2.276346e+01, 6,0,1,0
65,0,-1.014139e+04,-1.096027e+01, 2,1,0,0
65,0.1,-1.020943e+04,-2.998716e+01, 9,2,1,0
65,0.2,-1.020944e+04,-2.871420e+01, 9,2,1,0
65,0.3,-1.020874e+04,-2.794249e+01, 9,2,1,0
65,0.4,-1.011708e+04,-7.454935e+00, 2,1,0,0
65,0.5,-1.020775e+04,-2.695273e+01, 9,2,1,0
65,0.6,-1.020759e+04,-2.659612e+01, 9,2,1,0
65,0.7,-1.020715e+04,-2.629357e+01, 9,2,1,0
65,0.8,-1.020630e+04,-2.603081e+01, 9,2,1,0
65,0.9,-1.014153e+04,-6.660724e+00, 2,1,0,0
65,1,-1.011603e+04,-6.556700e+00, 1,0,0,0
66,0,-6.671178e+03,-8.133191e+00, 1,1,0,0
66,0.1,-6.668973e+03,-5.927926e+00, 1,1,0,0
66,0.2,-6.668336e+03,-5.291446e+00, 1,1,0,0
66,0.3,-6.667951e+03,-4.905592e+00, 1,1,0,0
66,0.4,-6.667673e+03,-4.627852e+00, 1,1,0,0
66,0.5,-6.667456e+03,-4.410712e+00, 1,1,0,0
66,0.6,-6.667277e+03,-4.232406e+00, 1,1,0,0
66,0.7,-6.667126e+03,-4.081127e+00, 1,1,0,0
66,0.8,-6.666995e+03,-3.949750e+00, 1,1,0,0
66,0.9,-6.666879e+03,-3.833641e+00, 1,1,0,0
66,1,-6.666950e+03,-3.729617e+00, 0,0,0,0
67,0,-1.433489e+04,-3.725016e+01, 11,0,2,1
67,0.1,-1.433420e+04,-3.725849e+01, 11,0,2,1
67,0.2,-1.433423e+04,-3.728782e+01, 11,0,2,1
67,0.3,-1.433430e+04,-3.734009e+01, 11,0,2,1
67,0.4,-1.433472e+04,-3.741908e+01, 11,0,2,1
67,0.5,-1.433482e+04,-3.753149e+01, 11,0,2,1
67,0.6,-1.433510e+04,-3.768929e+01, 11,0,2,1
67,0.7,-1.433420e+04,-3.791564e+01, 11,0,2,1
67,0.8,-1.433541e+04,-3.826331e+01, 11,0,2,1
67,0.9,-1.433597e+04,-3.890181e+01, 11,0,2,1
67,1,-1.439843e+04,-5.553903e+01, 14,0,3,0
69,0,-1.644248e+03,-5.332096e+01, 14,2,2,0
69,0.1,-1.639741e+03,-4.881342e+01, 14,2,2,0
69,0.2,-1.638730e+03,-4.745203e+01, 14,2,2,0
69,0.3,-1.638281e+03,-4.659908e+01, 14,2,2,0
69,0.4,-1.638680e+03,-4.596847e+01, 14,2,2,0
69,0.5,-1.637445e+03,-4.546430e+01, 14,2,2,0
69,0.6,-1.635969e+03,-4.504237e+01, 14,2,2,0
69,0.7,-1.642671e+03,-4.808562e+01, 14,2,2,0
69,0.8,-1.641512e+03,-4.776509e+01, 14,2,2,0
69,0.9,-1.636245e+03,-4.407114e+01, 14,2,2,0
69,1,-1.657466e+03,-6.534069e+01, 17,0,3,0
71,0,-4.642629e+04,-8.912491e+01, 18,3,7,0
71,0.1,-4.641930e+04,-8.250912e+01, 18,3,7,0
71,0.2,-4.641681e+04,-8.059968e+01, 18,3,7,0
71,0.3,-4.641610e+04,-7.944212e+01, 18,3,7,0
71,0.4,-4.641485e+04,-7.860890e+01, 18,3,7,0
71,0.5,-4.628885e+04,-6.282926e+01, 12,0,7,1
71,0.6,-4.641483e+04,-7.742256e+01, 18,3,7,0
71,0.7,-4.629011e+04,-6.334004e+01, 12,0,7,1
71,0.8,-4.641290e+04,-7.657460e+01, 18,3,7,0
71,0.9,-4.641330e+04,-7.622627e+01, 18,3,7,0
71,1,-4.640972e+04,-7.591420e+01, 15,0,7,0
72,0,-2.349582e+03,-2.304191e+01, 5,0,1,0
72,0.1,-2.349582e+03,-2.304173e+01, 5,0,1,0
72,0.2,-2.349510e+03,-2.304154e+01, 5,0,1,0
72,0.3,-2.349307e+03,-2.304136e+01, 5,0,1,0
72,0.4,-2.349401e+03,-2.304117e+01, 5,0,1,0
72,0.5,-2.349289e+03,-2.304098e+01, 5,0,1,0
72,0.6,-2.349289e+03,-2.304080e+01, 5,0,1,0
72,0.7,-2.349289e+03,-2.304061e+01, 5,0,1,0
72,0.8,-2.349330e+03,-2.304042e+01, 5,0,1,0
72,0.9,-2.349513e+03,-2.304024e+01, 5,0,1,0
72,1,-2.349288e+03,-2.304005e+01, 5,0,1,0
73,0,-1.498758e+03,-2.202575e+01, 1,0,0,0
73,0.1,-1.496553e+03,-1.982049e+01, 1,0,0,0
73,0.2,-1.495916e+03,-1.918401e+01, 1,0,0,0
73,0.3,-1.495531e+03,-1.879816e+01, 1,0,0,0
73,0.4,-1.495253e+03,-1.852042e+01, 1,0,0,0
73,0.5,-1.495036e+03,-1.830328e+01, 1,0,0,0
73,0.6,-1.494857e+03,-1.812497e+01, 1,0,0,0
73,0.7,-1.494706e+03,-1.797369e+01, 1,0,0,0
73,0.8,-1.494575e+03,-1.784231e+01, 1,0,0,0
73,0.9,-1.494459e+03,-1.772620e+01, 1,0,0,0
73,1,-1.494355e+03,-1.762218e+01, 1,0,0,0
75,0,-1.405051e+03,-3.947484e+01, 8,1,1,0
75,0.1,-1.402610e+03,-3.726957e+01, 8,1,1,0
75,0.2,-1.402209e+03,-3.663309e+01, 8,1,1,0
75,0.3,-1.401662e+03,-3.624724e+01, 8,1,1,0
75,0.4,-1.401464e+03,-3.596950e+01, 8,1,1,0
75,0.5,-1.401246e+03,-3.575236e+01, 8,1,1,0
75,0.6,-1.400999e+03,-3.557405e+01, 8,1,1,0
75,0.7,-1.400661e+03,-3.542277e+01, 8,1,1,0
75,0.8,-1.400596e+03,-3.529140e+01, 8,1,1,0
75,0.9,-1.400680e+03,-3.517529e+01, 8,1,1,0
75,1,-1.400173e+03,-3.507126e+01, 7,0,1,0
76,0,-3.276028e+04,-4.028450e+01, 11,2,1,0
76,0.1,-3.275694e+04,-3.587398e+01, 11,2,1,0
76,0.2,-3.275587e+04,-3.460101e+01, 11,2,1,0
76,0.3,-3.275377e+04,-3.382931e+01, 11,2,1,0
76,0.4,-3.275414e+04,-3.327383e+01, 11,2,1,0
76,0.5,-3.275395e+04,-3.283955e+01, 11,2,1,0
76,0.6,-3.275352e+04,-3.248294e+01, 11,2,1,0
76,0.7,-3.275275e+04,-3.218038e+01, 11,2,1,0
76,0.8,-3.275313e+04,-3.191762e+01, 11,2,1,0
76,0.9,-3.275306e+04,-3.168540e+01, 11,2,1,0
76,1,-3.275199e+04,-3.147736e+01, 9,0,1,0
78,0,-1.023154e+03,-2.202575e+01, 1,0,0,0
78,0.1,-1.020949e+03,-1.982049e+01, 1,0,0,0
78,0.2,-1.020312e+03,-1.918401e+01, 1,0,0,0
78,0.3,-1.019926e+03,-1.879816e+01, 1,0,0,0
78,0.4,-1.019648e+03,-1.852042e+01, 1,0,0,0
78,0.5,-1.019431e+03,-1.830328e+01, 1,0,0,0
78,0.6,-1.019253e+03,-1.812497e+01, 1,0,0,0
78,0.7,-1.019102e+03,-1.797369e+01, 1,0,0,0
78,0.8,-1.018970e+03,-1.784231e+01, 1,0,0,0
78,0.9,-1.018854e+03,-1.772620e+01, 1,0,0,0
78,1,-1.018750e+03,-1.762218e+01, 1,0,0,0
79,0,-1.523710e+04,-1.046349e+01, 2,0,1,1
79,0.1,-1.523999e+04,-9.827625e+00, 1,1,1,0
79,0.2,-1.527654e+04,-3.128226e+01, 9,1,2,1
79,0.3,-1.527617e+04,-3.102991e+01, 9,1,2,1
79,0.4,-1.527616e+04,-3.090630e+01, 9,1,2,1
79,0.5,-1.527594e+04,-3.087146e+01, 9,1,2,1
79,0.6,-1.527599e+04,-3.091628e+01, 9,1,2,1
79,0.7,-1.527612e+04,-3.105266e+01, 9,1,2,1
79,0.8,-1.527619e+04,-3.132673e+01, 9,1,2,1
79,0.9,-1.527676e+04,-3.190374e+01, 9,1,2,1
79,1,-1.527567e+04,-2.666316e+01, 6,0,2,0
80,0,-1.564479e+04,-6.553599e+00, 1,1,0,0
80,0.1,-1.564229e+04,-4.348335e+00, 1,1,0,0
80,0.2,-1.564165e+04,-3.711855e+00, 1,1,0,0
80,0.3,-1.564122e+04,-3.326001e+00, 1,1,0,0
80,0.4,-1.571140e+04,-2.298034e+01, 8,2,1,0
80,0.5,-1.564073e+04,-2.831121e+00, 1,1,0,0
80,0.6,-1.564049e+04,-2.652815e+00, 1,1,0,0
80,0.7,-1.564253e+04,-2.501536e+00, 1,1,0,0
80,0.8,-1.564240e+04,-2.370159e+00, 1,1,0,0
80,0.9,-1.564229e+04,-2.254049e+00, 1,1,0,0
80,1,-1.571061e+04,-2.118387e+01, 6,0,1,0
81,0,-1.597498e+03,-2.063190e+01, 5,1,0,0
81,0.1,-1.595293e+03,-1.842664e+01, 5,1,0,0
81,0.2,-1.594656e+03,-1.779016e+01, 5,1,0,0
81,0.3,-1.594270e+03,-1.740430e+01, 5,1,0,0
81,0.4,-1.593992e+03,-1.712656e+01, 5,1,0,0
81,0.5,-1.593775e+03,-1.690942e+01, 5,1,0,0
81,0.6,-1.593597e+03,-1.673112e+01, 5,1,0,0
81,0.7,-1.593446e+03,-1.657984e+01, 5,1,0,0
81,0.8,-1.593314e+03,-1.644846e+01, 5,1,0,0
81,0.9,-1.593198e+03,-1.633235e+01, 5,1,0,0
81,1,-1.592612e+03,-1.622833e+01, 4,0,0,0
82,0,-3.749729e+04,-1.155751e+01, 3,1,0,0
82,0.1,-3.749509e+04,-9.352247e+00, 3,1,0,0
82,0.2,-3.749445e+04,-8.715767e+00, 3,1,0,0
82,0.3,-3.749407e+04,-8.329913e+00, 3,1,0,0
82,0.4,-3.749379e+04,-8.052172e+00, 3,1,0,0
82,0.5,-3.749357e+04,-7.835033e+00, 3,1,0,0
82,0.6,-3.749339e+04,-7.656727e+00, 3,1,0,0
82,0.7,-3.749324e+04,-7.505448e+00, 3,1,0,0
82,0.8,-3.749311e+04,-7.374071e+00, 3,1,0,0
82,0.9,-3.749299e+04,-7.257961e+00, 3,1,0,0
82,1,-3.749315e+04,-7.153938e+00, 2,0,0,0
83,0,-9.446365e+02,-2.668666e+01, 1,0,1,0
83,0.1,-9.424312e+02,-2.448140e+01, 1,0,1,0
83,0.2,-9.419918e+02,-2.864137e+01, 2,0,1,0
83,0.3,-9.416159e+02,-2.825551e+01, 2,0,1,0
83,0.4,-9.411079e+02,-2.318132e+01, 1,0,1,0
83,0.5,-9.408976e+02,-2.296418e+01, 1,0,1,0
83,0.6,-9.407142e+02,-2.278587e+01, 1,0,1,0
83,0.7,-9.407513e+02,-2.743105e+01, 2,0,1,0
83,0.8,-9.406547e+02,-2.729967e+01, 2,0,1,0
83,0.9,-9.405484e+02,-2.718356e+01, 2,0,1,0
83,1,-9.404443e+02,-2.707954e+01, 2,0,1,0
85,0,-1.046428e+04,-8.133191e+00, 1,1,0,0
85,0.1,-1.046207e+04,-5.927926e+00, 1,1,0,0
85,0.2,-1.046143e+04,-5.291446e+00, 1,1,0,0
85,0.3,-1.046105e+04,-4.905592e+00, 1,1,0,0
85,0.4,-1.046077e+04,-4.627852e+00, 1,1,0,0
85,0.5,-1.046055e+04,-4.410712e+00, 1,1,0,0
85,0.6,-1.046038e+04,-4.232406e+00, 1,1,0,0
85,0.7,-1.046022e+04,-4.081127e+00, 1,1,0,0
85,0.8,-1.046009e+04,-3.949750e+00, 1,1,0,0
85,0.9,-1.045998e+04,-3.833641e+00, 1,1,0,0
85,1,-1.046000e+04,-3.729617e+00, 0,0,0,0
86,0,-7.614309e+04,-5.533343e+01, 9,0,6,1
86,0.1,-7.614519e+04,-5.543877e+01, 9,0,6,1
86,0.2,-7.614515e+04,-5.555653e+01, 9,0,6,1
86,0.3,-7.614019e+04,-4.373363e+01, 7,0,5,1
86,0.4,-7.614274e+04,-5.584417e+01, 9,0,6,1
86,0.5,-7.614986e+04,-5.920700e+01, 11,1,6,1
86,0.6,-7.615012e+04,-5.925182e+01, 11,1,6,1
86,0.7,-7.616093e+04,-7.644417e+01, 16,2,7,1
86,0.8,-7.614925e+04,-5.966227e+01, 11,1,6,1
86,0.9,-7.614967e+04,-6.023929e+01, 11,1,6,1
86,1,-7.614817e+04,-6.619515e+01, 11,0,6,0
87,0,-1.136313e+03,-2.602889e+01, 6,1,0,0
87,0.1,-1.134108e+03,-2.382362e+01, 6,1,0,0
87,0.2,-1.133471e+03,-2.318714e+01, 6,1,0,0
87,0.3,-1.133085e+03,-2.280129e+01, 6,1,0,0
87,0.4,-1.132808e+03,-2.252355e+01, 6,1,0,0
87,0.5,-1.132590e+03,-2.230641e+01, 6,1,0,0
87,0.6,-1.132412e+03,-2.212810e+01, 6,1,0,0
87,0.7,-1.132261e+03,-2.197682e+01, 6,1,0,0
87,0.8,-1.132129e+03,-2.184545e+01, 6,1,0,0
87,0.9,-1.132013e+03,-2.172934e+01, 6,1,0,0
87,1,-1.131710e+03,-2.162531e+01, 5,0,0,0
88,0,-8.629268e+03,-6.967148e+01, 18,3,2,0
88,0.1,-8.624527e+03,-6.305569e+01, 18,3,2,0
88,0.2,-8.618854e+03,-6.114625e+01, 18,3,2,0
88,0.3,-8.619373e+03,-5.998869e+01, 18,3,2,0
88,0.4,-8.620103e+03,-5.915547e+01, 18,3,2,0
88,0.5,-8.619904e+03,-5.850405e+01, 18,3,2,0
88,0.6,-8.618131e+03,-5.796913e+01, 18,3,2,0
88,0.7,-8.618705e+03,-5.751529e+01, 18,3,2,0
88,0.8,-8.557083e+03,-5.690523e+01, 17,3,3,0
88,0.9,-8.618334e+03,-5.677283e+01, 18,3,2,0
88,1,-8.616372e+03,-5.646076e+01, 15,0,2,0
89,0,-4.222564e+04,-5.031110e+01, 14,2,2,0
89,0.1,-4.222123e+04,-4.590058e+01, 14,2,2,0
89,0.2,-4.221996e+04,-4.462762e+01, 14,2,2,0
89,0.3,-4.221918e+04,-4.385591e+01, 14,2,2,0
89,0.4,-4.221863e+04,-4.330043e+01, 14,2,2,0
89,0.5,-4.221764e+04,-4.286615e+01, 14,2,2,0
89,0.6,-4.221728e+04,-4.250954e+01, 14,2,2,0
89,0.7,-4.221698e+04,-4.220698e+01, 14,2,2,0
89,0.8,-4.221672e+04,-4.194423e+01, 14,2,2,0
89,0.9,-4.221649e+04,-4.171201e+01, 14,2,2,0
89,1,-4.221739e+04,-4.150397e+01, 12,0,2,0
91,0,-1.730264e+04,-1.309661e+01, 3,1,0,0
91,0.1,-1.730044e+04,-1.089134e+01, 3,1,0,0
91,0.2,-1.729980e+04,-1.025486e+01, 3,1,0,0
91,0.3,-1.729941e+04,-9.869007e+00, 3,1,0,0
91,0.4,-1.729914e+04,-9.591266e+00, 3,1,0,0
91,0.5,-1.729892e+04,-9.374127e+00, 3,1,0,0
91,0.6,-1.729874e+04,-9.195821e+00, 3,1,0,0
91,0.7,-1.729859e+04,-9.044542e+00, 3,1,0,0
91,0.8,-1.729846e+04,-8.913164e+00, 3,1,0,0
91,0.9,-1.729834e+04,-8.797055e+00, 3,1,0,0
91,1,-1.729830e+04,-8.693031e+00, 2,0,0,0
93,0,-8.916191e+03,-1.811443e+01, 3,0,1,0
93,0.1,-8.916191e+03,-1.811425e+01, 3,0,1,0
93,0.2,-8.929494e+03,-2.929023e+01, 5,0,2,0
93,0.3,-8.916172e+03,-1.811388e+01, 3,0,1,0
93,0.4,-8.916266e+03,-1.811369e+01, 3,0,1,0
93,0.5,-8.929345e+03,-2.928967e+01, 5,0,2,0
93,0.6,-8.929418e+03,-2.928949e+01, 5,0,2,0
93,0.7,-8.929417e+03,-2.928930e+01, 5,0,2,0
93,0.8,-8.929417e+03,-2.928912e+01, 5,0,2,0
93,0.9,-8.929495e+03,-2.928893e+01, 5,0,2,0
93,1,-8.916167e+03,-1.811257e+01, 3,0,1,0
94,0,-1.490119e+04,-4.422120e+01, 12,2,2,0
94,0.1,-1.489655e+04,-3.981067e+01, 12,2,2,0
94,0.2,-1.489572e+04,-3.853771e+01, 12,2,2,0
94,0.3,-1.489490e+04,-3.776600e+01, 12,2,2,0
94,0.4,-1.489425e+04,-3.721052e+01, 12,2,2,0
94,0.5,-1.489378e+04,-3.677624e+01, 12,2,2,0
94,0.6,-1.489338e+04,-3.641963e+01, 12,2,2,0
94,0.7,-1.489307e+04,-3.611708e+01, 12,2,2,0
94,0.8,-1.489281e+04,-3.585432e+01, 12,2,2,0
94,0.9,-1.489234e+04,-3.562211e+01, 12,2,2,0
94,1,-1.489255e+04,-3.541406e+01, 10,0,2,0
95,0,-1.370483e+04,-5.464085e+01, 13,2,3,0
95,0.1,-1.369376e+04,-3.690585e+01, 10,2,2,0
95,0.2,-1.369249e+04,-3.563289e+01, 10,2,2,0
95,0.3,-1.369171e+04,-3.486119e+01, 10,2,2,0
95,0.4,-1.369116e+04,-3.430571e+01, 10,2,2,0
95,0.5,-1.369072e+04,-3.387143e+01, 10,2,2,0
95,0.6,-1.369684e+04,-4.683929e+01, 13,2,3,0
95,0.7,-1.369751e+04,-4.653673e+01, 13,2,3,0
95,0.8,-1.368980e+04,-3.294951e+01, 10,2,2,0
95,0.9,-1.369701e+04,-4.604176e+01, 13,2,3,0
95,1,-1.369738e+04,-4.502358e+01, 11,0,3,0
97,0,-4.126473e+03,-1.478125e+01, 4,0,0,0
97,0.1,-4.126376e+03,-1.468424e+01, 4,0,0,0
97,0.2,-4.126288e+03,-1.459581e+01, 4,0,0,0
97,0.3,-4.126206e+03,-1.451457e+01, 4,0,0,0
97,0.4,-4.126131e+03,-1.443944e+01, 4,0,0,0
97,0.5,-4.126061e+03,-1.436955e+01, 4,0,0,0
97,0.6,-4.125996e+03,-1.430423e+01, 4,0,0,0
97,0.7,-4.125935e+03,-1.424291e+01, 4,0,0,0
97,0.8,-4.125877e+03,-1.418514e+01, 4,0,0,0
97,0.9,-4.125822e+03,-1.413052e+01, 4,0,0,0
97,1,-4.125770e+03,-1.407873e+01, 4,0,0,0
98,0,-2.318534e+03,-1.569491e+01, 0,0,2,0
98,0.1,-2.318471e+03,-1.569472e+01, 0,0,2,0
98,0.2,-2.318813e+03,-1.569454e+01, 0,0,2,0
98,0.3,-2.318813e+03,-1.569435e+01, 0,0,2,0
98,0.4,-2.318505e+03,-1.569416e+01, 0,0,2,0
98,0.5,-2.318603e+03,-1.569398e+01, 0,0,2,0
98,0.6,-2.318570e+03,-1.569379e+01, 0,0,2,0
98,0.7,-2.318475e+03,-1.569360e+01, 0,0,2,0
98,0.8,-2.318502e+03,-1.569342e+01, 0,0,2,0
98,0.9,-2.318523e+03,-1.569323e+01, 0,0,2,0
98,1,-2.318434e+03,-1.569305e+01, 0,0,2,0
99,0,-1.619137e+04,-3.591853e+01, 8,2,2,0
99,0.1,-1.618629e+04,-3.042804e+01, 7,2,2,0
99,0.2,-1.618502e+04,-2.915508e+01, 7,2,2,0
99,0.3,-1.618425e+04,-2.838338e+01, 7,2,2,0
99,0.4,-1.618232e+04,-2.890786e+01, 8,2,2,0
99,0.5,-1.618402e+04,-2.739362e+01, 7,2,2,0
99,0.6,-1.618195e+04,-2.811697e+01, 8,2,2,0
99,0.7,-1.618164e+04,-2.781441e+01, 8,2,2,0
99,0.8,-1.618138e+04,-2.755166e+01, 8,2,2,0
99,0.9,-1.618211e+04,-2.623948e+01, 7,2,2,0
99,1,-1.618201e+04,-2.711139e+01, 6,0,2,0
100,0,-1.938791e+04,-3.476780e+01, 8,0,3,1
100,0.1,-1.938777e+04,-3.487314e+01, 8,0,3,1
100,0.2,-1.939883e+04,-4.292828e+01, 10,1,3,0
100,0.3,-1.939077e+04,-2.760159e+01, 6,1,2,0
100,0.4,-1.939570e+04,-4.210831e+01, 10,1,3,0
100,0.5,-1.939061e+04,-2.710671e+01, 6,1,2,0
100,0.6,-1.938925e+04,-2.692840e+01, 6,1,2,0
100,0.7,-1.939530e+04,-4.136507e+01, 10,1,3,0
100,0.8,-1.938952e+04,-3.637706e+01, 8,0,3,1
100,0.9,-1.939291e+04,-2.652964e+01, 6,1,2,0
100,1,-1.939385e+04,-3.884874e+01, 8,0,3,0
101,0,-5.347244e+03,-3.685648e+00, 0,0,0,0
101,0.1,-5.347244e+03,-3.685462e+00, 0,0,0,0
101,0.2,-5.347243e+03,-3.685276e+00, 0,0,0,0
101,0.3,-5.347419e+03,-3.685089e+00, 0,0,0,0
101,0.4,-5.347243e+03,-3.684903e+00, 0,0,0,0
101,0.5,-5.347243e+03,-3.684717e+00, 0,0,0,0
101,0.6,-5.347243e+03,-3.684531e+00, 0,0,0,0
101,0.7,-5.347242e+03,-3.684345e+00, 0,0,0,0
101,0.8,-5.347491e+03,-3.684159e+00, 0,0,0,0
101,0.9,-5.347242e+03,-3.683973e+00, 0,0,0,0
101,1,-5.347242e+03,-3.683786e+00, 0,0,0,0
102,0,-7.426839e+03,-1.529556e+01, 4,1,0,0
102,0.1,-7.442217e+03,-1.309030e+01, 4,1,0,0
102,0.2,-7.448069e+03,-1.245382e+01, 4,1,0,0
102,0.3,-7.445042e+03,-1.206796e+01, 4,1,0,0
102,0.4,-7.428243e+03,-1.179022e+01, 4,1,0,0
102,0.5,-7.429699e+03,-1.157308e+01, 4,1,0,0
102,0.6,-7.426753e+03,-1.139478e+01, 4,1,0,0
102,0.7,-7.424725e+03,-1.124350e+01, 4,1,0,0
102,0.8,-7.423871e+03,-1.111212e+01, 4,1,0,0
102,0.9,-7.433911e+03,-1.099601e+01, 4,1,0,0
102,1,-7.429958e+03,-1.089199e+01, 3,0,0,0
103,0,-1.184137e+04,-2.052391e+01, 4,0,1,0
103,0.1,-1.184135e+04,-2.052372e+01, 4,0,1,0
103,0.2,-1.184161e+04,-2.052354e+01, 4,0,1,0
103,0.3,-1.184155e+04,-2.052335e+01, 4,0,1,0
103,0.4,-1.184159e+04,-2.052317e+01, 4,0,1,0
103,0.5,-1.184148e+04,-2.052298e+01, 4,0,1,0
103,0.6,-1.184155e+04,-2.052279e+01, 4,0,1,0
103,0.7,-1.184132e+04,-2.052261e+01, 4,0,1,0
103,0.8,-1.184148e+04,-2.052242e+01, 4,0,1,0
103,0.9,-1.184133e+04,-2.052224e+01, 4,0,1,0
103,1,-1.184159e+04,-2.052205e+01, 4,0,1,0
104,0,-3.764828e+04,-2.999101e+01, 8,2,1,0
104,0.1,-3.764370e+04,-2.558048e+01, 8,2,1,0
104,0.2,-3.764238e+04,-2.430752e+01, 8,2,1,0
104,0.3,-3.764239e+04,-2.353582e+01, 8,2,1,0
104,0.4,-3.764139e+04,-2.298034e+01, 8,2,1,0
104,0.5,-3.764151e+04,-2.254606e+01, 8,2,1,0
104,0.6,-3.764098e+04,-2.218945e+01, 8,2,1,0
104,0.7,-3.764049e+04,-2.188689e+01, 8,2,1,0
104,0.8,-3.764045e+04,-2.162414e+01, 8,2,1,0
104,0.9,-3.763999e+04,-2.139192e+01, 8,2,1,0
104,1,-3.762807e+04,-1.657379e+01, 4,0,1,0
105,0,-6.625015e+04,-2.155385e+01, 5,1,1,0
105,0.1,-6.626811e+04,-3.609370e+01, 10,1,2,0
105,0.2,-6.624729e+04,-1.871211e+01, 5,1,1,0
105,0.3,-6.624688e+04,-1.832625e+01, 5,1,1,0
105,0.4,-6.631108e+04,-2.371060e+01, 7,1,1,0
105,0.5,-6.626644e+04,-3.426180e+01, 10,1,2,0
105,0.6,-6.626615e+04,-3.401817e+01, 10,1,2,0
105,0.7,-6.626598e+04,-3.380558e+01, 10,1,2,0
105,0.8,-6.626575e+04,-3.361643e+01, 10,1,2,0
105,0.9,-6.626558e+04,-3.344570e+01, 10,1,2,0
105,1,-6.624566e+04,-1.715028e+01, 4,0,1,0
106,0,-2.378633e+03,-4.038014e+01, 11,0,1,1
106,0.1,-2.377243e+03,-4.048548e+01, 11,0,1,1
106,0.2,-2.377361e+03,-4.060324e+01, 11,0,1,1
106,0.3,-2.378990e+03,-4.073675e+01, 11,0,1,1
106,0.4,-2.377917e+03,-4.388324e+01, 11,1,1,0
106,0.5,-2.377831e+03,-4.107318e+01, 11,0,1,1
106,0.6,-2.377521e+03,-4.348780e+01, 11,1,1,0
106,0.7,-2.377370e+03,-4.333652e+01, 11,1,1,0
